"","Name","Company","State","City","Salary","Location","Url"
"1959","Software Developer  Machine Learning Infrastructure","Fio","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=4120&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_d33109e0&cb=1517778056779&jobListingId=2574022583"
"1960","Data Scientist (Machine Learning Expert)","Citco  NEW","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=136067&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4cf19102&cb=1517778056780&jobListingId=2627200579"
"1961","Applied Research Scientist","Element AI","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=8095&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_59cd8d7b&cb=1517778056781&jobListingId=2512859118"
"1962","Software Development Engineer - Toronto, CA Machine Learning and Speech - Echo","Amazon","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=299661&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2aefe8a2&cb=1517778056782&jobListingId=2518223936"
"1963","Data Scientist","FreshBooks  HOT","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=303798&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c18f5f8a&cb=1517778056783&jobListingId=2602162136"
"1964","ML Engineer","Connected Lab","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=263103&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_168b3ec0&cb=1517778056784&jobListingId=2602542418"
"1965","Senior Machine Learning Engineer - Image Recognition","CyberCoders","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=291820&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_459d0d20&cb=1517778056785&jobListingId=2646716496"
"1966","Research Scientist, Machine Learning and Cognitive Intelligence","EY","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=102921&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_907e1368&cb=1517778056787&jobListingId=2544719435"
"1967","Machine Learning Engineer - Full Stack Developer","AdeptMind Inc.","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=148105&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_455b6de2&cb=1517778056788&jobListingId=2593632463"
"1968","Computer Vision & Machine Learning Engineer/Research Intern","Uber  NEW","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=134571&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dd001e93&cb=1517778056789&jobListingId=2651238257"
"1969","VP of Machine Learning","Grossman Dorland Recruiting","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=191997&s=58&guid=00000161629f34d8b4b27df2c1b9d218&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5431672f&cb=1517778056790&jobListingId=2574524140"
"1970","Software Engineer, Machine Learning, Artificial Intelligence, ATB Innovation","ATB Financial","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=134028&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b015b8bb&cb=1517778076538&jobListingId=2639044575"
"1971","Refrigeration Mechanic","DSL","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=232959&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_5ea62d62&cb=1517778076539&jobListingId=2618628652"
"1972","Data Analytics Manager, Financial Accounting Advisory Services","EY","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=132919&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dc6ffca6&cb=1517778076540&jobListingId=2612670304"
"1973","Learn More","Calgary Scientific","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=4120&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_7a26e40b&cb=1517778076541&jobListingId=2497910509"
"1974","Data Scientist: Advanced Analytics","IBM","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=140152&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b8e77df4&cb=1517778076543&jobListingId=2617468270"
"1975","Junior Data Scientist: Advanced Analytics","IBM","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=140152&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6acffdfb&cb=1517778076544&jobListingId=2632935572"
"1976","Data Scientist","Telus  HOT","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=55774&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f1c93750&cb=1517778076545&jobListingId=2629367347"
"1977","Specialist, Fundraising Analytics, Development Data, Development and Alumni Engagement","The University of Calgary","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=6607&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_533f4b79&cb=1517778076546&jobListingId=2649453590"
"1978","CNC Machine Operator / Journeyman Machinist","Sullivan Machine Works","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=186496&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_05260f54&cb=1517778076548&jobListingId=2654947001"
"1979","Category Manager, Procurement","ATB Financial","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=154595&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cf6e5a87&cb=1517778076550&jobListingId=2646296073"
"1980","Sales Account Executive, Enterprise Security Software","Micro Focus  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=302514&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_da466740&cb=1517778076552&jobListingId=2653389536"
"1981","Signal Processing Enginner","Pason Systems Corp","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=305740&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_053e0729&cb=1517778076553&jobListingId=2649869197"
"1982","Service Technician","Ricoh Canada","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=248168&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dd68c30c&cb=1517778076554&jobListingId=2631382818"
"1983","Senior Hadoop Developer","Procom","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=178789&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_945ad4d3&cb=1517778076556&jobListingId=2645873469"
"1984","Data Scientist - Big Data","Farmers Edge  HOT","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=136505&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_70c8ed70&cb=1517778076557&jobListingId=2637559160"
"1985","Service Technician (woodworking Machinery)","Akhurst Machinery Ltd.","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=186496&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_95ddef7b&cb=1517778076558&jobListingId=2654946728"
"1986","Java Developer","Autodata Solutions  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=4120&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_79ff79fc&cb=1517778076559&jobListingId=2652169209"
"1987","Post Doctoral Fellowship, Human Interaction and Analytics within Virtual Environments, Department of Electrical and Computer Engineering","The University of Calgary  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=6607&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cc67c19c&cb=1517778076560&jobListingId=2608930924"
"1988","Customer Service Representative","TD Bank  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=188644&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8b2fb92b&cb=1517778076561&jobListingId=2653368339"
"1989","Signal Processing Engineer","Pason Systems","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=4121&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1cd57f98&cb=1517778076562&jobListingId=2564956160"
"1990","Software Engineer Research and Development (R&D)","Localintel  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=46442&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_241992a6&cb=1517778076563&jobListingId=2651175811"
"1991","Web Designer / UI Developer","Elevated HR  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=52448&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_20f35bca&cb=1517778076564&jobListingId=2582919029"
"1992","Machinist","Superior Industries (Minnesota)  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=4470&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_28392115&cb=1517778076564&jobListingId=2653518064"
"1993","Regional Sales Manager,","Splunk","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=4128&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e65f8ebb&cb=1517778076565&jobListingId=2536338833"
"1994","Software Engineer III","Cisco Systems  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=133046&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_02671e09&cb=1517778076566&jobListingId=2653207336"
"1995","Account Executive, Enterprise Security Software","Micro Focus","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=302514&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2cfb8643&cb=1517778076572&jobListingId=2614750538"
"1996","Manager Engineering Work Methods","NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=102921&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e09bba9f&cb=1517778076573&jobListingId=2654555562"
"1997","Manager, Forensic Data Analytics (FTDS: Forensic Technology & Discovery Services)","EY","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=132919&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_75ff8c89&cb=1517778076574&jobListingId=2638936943"
"1998","Library Assistant - Fish Creek School - Area 5 - Weekly Hours Category 3","Calgary Board of Education","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=4468&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ef58b808&cb=1517778076575&jobListingId=2649161309"
"1999","Service Technician","Key Food Equipment Services","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=4478&s=58&guid=00000161629f82338918bb289046b62d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8749910d&cb=1517778076577&jobListingId=2649436115"
"2000","Data Scientist - Machine Learning Specialist","Granify  HOT","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=66506&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_259457cc&cb=1517778069210&jobListingId=2617386676"
"2001","Data Scientist","TEEMA Solutions Group","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cceaf96f&cb=1517778069211&jobListingId=2611527211"
"2002","International Partnerships Manager, The Future of Banking","ATB Financial","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=154595&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d985daf8&cb=1517778069212&jobListingId=2650516473"
"2003","Lab Coordinator","University of Alberta  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=186496&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0e3e0784&cb=1517778069213&jobListingId=2654948676"
"2004","Service Technician (metalworking Machinery)","Akhurst Machinery Ltd.  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=186496&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fc94f60c&cb=1517778069214&jobListingId=2654947627"
"2005","Service Technician (woodworking Machinery)","Akhurst Machinery Ltd.","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=186496&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_627b9901&cb=1517778069215&jobListingId=2654947622"
"2006","Concierge -Edmonton Oliver Village","ATB Financial","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=134028&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1da6631e&cb=1517778069216&jobListingId=2649889599"
"2007","Customer Service Representative","TD Bank  NEW","","Spruce Grove","","Spruce Grove","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=188644&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dcfe01ea&cb=1517778069217&jobListingId=2653368359"
"2008","Slot Cashier","River Cree Resort & Casino  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=4008&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b3855630&cb=1517778069218&jobListingId=2654031240"
"2009","Inside Parts Sales Specialist","Akhurst Machinery Ltd.","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=186496&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7113ded3&cb=1517778069219&jobListingId=2654947727"
"2010","Business Development Manager","Yardstick Software","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4e0d70fc&cb=1517778069221&jobListingId=2650709066"
"2011","Hospitality Territory Sales Representative","Ecolab","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=278528&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_06cd75c6&cb=1517778069222&jobListingId=2626072870"
"2012","Systems Analyst Web Architecture and Development","MacEwan University","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0420dd1d&cb=1517778069224&jobListingId=2649174287"
"2013","Ticketed Condition Monitoring Analyst","Finning  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=242900&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a3923420&cb=1517778069225&jobListingId=2608293598"
"2014","Financial Services Representative","TD Bank  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=134866&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_546c1ae9&cb=1517778069227&jobListingId=2653368318"
"2015","Assembler","Weatherford  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_731d0d59&cb=1517778069228&jobListingId=2652487888"
"2016","Systems Analyst Web Architecture and Development","Grant MacEwan College","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7a5eac07&cb=1517778069229&jobListingId=2649091076"
"2017","Cards and Payments Data Scientist","Servus Credit Union  HOT","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=137496&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f386f1da&cb=1517778069230&jobListingId=2634096897"
"2018","Nintex Specialist (New-Grad)","DevFacto","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=4341&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_760f5402&cb=1517778069231&jobListingId=2604783113"
"2019","General Labourer  Fabrication Plant","Layfield Group","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_28cae561&cb=1517778069232&jobListingId=2558077290"
"2020","B2B Telemarketing Representative","Layfield Group","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_f307b302&cb=1517778069233&jobListingId=2437075178"
"2021","Manual Machinist","Hi-Kalibre Equipment  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=152239&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_76987ff7&cb=1517778069234&jobListingId=2652675452"
"2022","Senior Data Engineer","Granify","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=66506&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_238ddb68&cb=1517778069235&jobListingId=2617386224"
"2023","Community Coordinator, Construction","Mattamy Homes","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=4128&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7d920b64&cb=1517778069236&jobListingId=2640122942"
"2024","Porter","Cineplex Entertainment Limited Partnership  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=5765&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8ccd0bd0&cb=1517778069243&jobListingId=2629066141"
"2025","Forklift Maintenance Mechanic","Uline","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=102921&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d1ef34f3&cb=1517778069244&jobListingId=2443955276"
"2026","Human Resources Assistant","Layfield Group","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_50eedfc6&cb=1517778069246&jobListingId=2488102661"
"2027","Machinist / Valve Tech - Natural Gas Compression","EnPro","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=4375&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_72930cea&cb=1517778069247&jobListingId=2526068660"
"2028","Machinist / Valve Tech - Natural Gas Compression","Garlock Sealing Technologies","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=4375&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dfe5213f&cb=1517778069249&jobListingId=2526183005"
"2029","Machinist","The Headhunters","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=4120&s=58&guid=00000161629f654ca92023380656e02c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6220e411&cb=1517778069251&jobListingId=2622498055"
"2030","Deep Learning Engineer","Slyce  HOT","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=8095&s=58&guid=00000161629e44f589da3f57780c3d2c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2061d616&cb=1517777995235&jobListingId=2520821954"
"2031","Back-end Developer","Affinio","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=66506&s=58&guid=00000161629e44f589da3f57780c3d2c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_641afb8e&cb=1517777995236&jobListingId=2604860815"
"2032","Research Associate II, BIOTIC","IWK Health  NEW","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=4120&s=58&guid=00000161629e44f589da3f57780c3d2c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c6cfa622&cb=1517777995237&jobListingId=2583278605"
"2033","Research Associate II, BIOTIC","Nova Scotia Health Authority","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=4120&s=58&guid=00000161629e44f589da3f57780c3d2c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_14fffc32&cb=1517777995238&jobListingId=2500006128"
